Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
959829,535HUDC25,,,,
959827,719THDC30,,,,
959825,628PGCIL31,,,,
959823,725PNB30,,,,
959820,688PFCL31,,,,
959818,577PFCL25,,,,
959806,54IOCL25,,,,
959800,85BOBPERP,,,,
959799,629NTPC31,,,,
959795,69REC31,,,,
959794,59REC25,,,,
959792,11723SML24,,,,
959790,641IRFC31,,,,
959780,815LTFH30,,,,
959774,736JKCL24,,,,
959763,79LTFH24,,,,
959762,795LTFH25,,,,
959760,578CPCL25,,,,
959756,825BOBPER,,,,
959754,857IIL30,,,,
959750,775MRHFL25,,,,
959735,95MFL30,,,,
959728,18NREPL27,,,,
959721,75IIL25,,,,
959712,673IRFC35,,,,
959701,17PED27,,,,
959692,955IIDL25A,,,,
959690,611BPCL25,,,,
959681,698NHAI35,,,,
959666,81LTFH30,,,,
959646,18SEL25,,,,
959644,125USFB27,,,,
959637,679NABAR35,,,,
959620,95MFL25A,,,,
959581,725HDFCB30,,,,
959572,775PFCL30,,,,
959570,83LTFH30,,,,
959566,69IRFC35,,,,
959552,755NEEPC28,,,,
959550,802IHFCL30,,,,
959542,8IIL25A,,,,
959537,796REC30,,,,
959516,675HUDCO30,,,,
959515,165PFSPL25,,,,
959508,8IIL25,,,,
959507,665NABAR35,,,,
959502,779PFCL30,,,,
959501,717PFCL25,,,,
959496,8IHFCL30,,,,
959495,745IHFCL24,,,,
959493,1275FSBF26,,,,
959489,779REC30,,,,
959484,774IREDA30,,,,
959478,768PFCL30,,,,
959477,725LTL24,,,,
959473,74PFCL30,,,,
959461,755REC30,,,,
959460,68NHPCL30,,,,
959459,68NHPCL29,,,,
959458,68NHPCL28,,,,
959457,68NHPCL27,,,,
959456,68NHPC26,,,,
959454,716PFCL25,,,,
959449,825IIL25,,,,
959442,769ABFL25,,,,
959435,76IHFCL25,,,,
959432,85APSEZ30,,,,
959431,735NHAI30,,,,
959428,74RIL25,,,,
959423,685PGCIL25,,,,
959412,15EPDPL30,,,,
959411,1425EPDP30,,,,
959401,92CBI30,,,,
959398,782NHAI35,,,,
959389,699IRFC25,,,,
959386,825REC30,,,,
959382,689NHPCL30,,,,
959381,689NHPCL29,,,,
959380,689NHPCL28,,,,
959379,689NHPCL27,,,,
959378,689NHPCL26,,,,
959374,87BOM30,,,,
959369,752NHAI36,,,,
959355,6NABARD30,,,,
959354,703HPCL30,,,,
959353,77BHFL35,,,,
959352,74IREDA30,,,,
959350,925SFL24,,,,
959348,77TSL25,,,,
959345,EARC6MAR20,,,,
959339,75REC30,,,,
959338,741PFCL30A,,,,
959337,639IOCL25,,,,
959325,775MMFS30,,,,
959324,745MMFS24,,,,
959321,708IRFC30,,,,
959320,11MECL30,,,,
959316,85TML27,,,,
959315,85TML26,,,,
959314,74SCPSL25,,,,
959313,714REC30,,,,
959312,835IIL25,,,,
959311,92VL30,,,,
959308,74HDFCB30,,,,
959307,76BFL30,,,,
959300,699REC24,,,,
959298,741PFCL30,,,,
959297,87LTFH20,,,,
959296,727NHAI35,,,,
959290,73BFL20,,,,
959289,850IIL20,,,,
959288,713NHPCL30,,,,
959287,713NHPCL29,,,,
959286,713NHPCL28,,,,
959285,713NHPCL27,,,,
959284,713NHPCL26,,,,
959282,8ONGCPL25,,,,
959275,727NABAR30,,,,
959256,735HDFCB25,,,,
959250,775MRPL30,,,,
959247,688REC25,,,,
959245,8HCFSL25,,,,
959244,1325AFI25A,,,,
959242,1275AFI25,,,,
959237,736NLCIL30,,,,
959233,95IDBIBL30,,,,
959231,8LTFH20A,,,,
959230,EARCL31120,,,,
959229,8BHFL35,,,,
959228,7NABARD30,,,,
959227,765ABL27,,,,
959225,790BFL30,,,,
959224,765BFL25,,,,
959219,6NHB25,,,,
959216,8LTFH20,,,,
959215,8LTFH2820,,,,
959213,7REC30,,,,
959211,9MRHFL30,,,,
959210,754NHAI30,,,,
959209,1375SIBPER,,,,
959208,815ABFL30,,,,
959206,786PFCL30,,,,
959205,8.9JSWSL30,,,,
959198,784BOB35,,,,
959196,8LTFH0820,,,,
959194,73NHPCL20,,,,
959193,738NHPC29,,,,
959192,738NHPC28,,,,
959191,738NHPC27,,,,
959190,738NHPC26,,,,
959187,FBRT126,,,,
959186,FBRT1025,,,,
959185,FBRT725,,,,
959184,FBRT425,,,,
959183,FBRT125,,,,
959182,FBRT1024,,,,
959181,FBRT724,,,,
959162,7MRP130120,,,,
959160,738PGCIL30,,,,
959159,755IRFC30,,,,
959155,789REC30,,,,
959153,757NABAR35,,,,
959152,75HDFCB25,,,,
959151,86IIL24A,,,,
959149,793PFCL29,,,,
959144,74BOB30,,,,
959138,815PNB29,,,,
959134,NWFLNIFT26,,,,
959126,155SCNL26,,,,
959122,14SHFL2026,,,,
959119,778NABAR34,,,,
959118,885TAIG29,,,,
959117,899BOBPER,,,,
959112,10CIFPERP,,,,
959105,88OPAL25,,,,
959103,78NHAI2034,,,,
959096,13VRKPL44,,,,
959094,8IHFCL,,,,
959092,114MML24,,,,
959087,87HFSLPERP,,,,
959086,975ISCFL24,,,,
959085,87BOBPER,,,,
959082,84IIL24,,,,
959079,74REC24,,,,
959078,75NABARD34,,,,
959072,850SBIPER,,,,
959068,742PFCL24,,,,
959066,954TML24,,,,
959060,749PGCIL34,,,,
959059,749PGCIL29,,,,
959058,749PGCIL24,,,,
959056,766BFL24,,,,
959052,755IRFC29,,,,
959045,739AIAH29A,,,,
959043,1285AFSL26,,,,
959042,88LTFH29,,,,
959041,805HDFCB29,,,,
959036,741IOCL29,,,,
959034,879JSL29,,,,
959033,783NABAR34,,,,
959031,739AIAH29,,,,
959027,86IIL24,,,,
959025,1287FSFB25,,,,
959013,869NEEPC27,,,,
959012,8IREDA29,,,,
959009,98CBI29,,,,
959008,90802IOB19,,,,
959000,825REC29,,,,
958995,842LTFH29,,,,
958989,875THDC29,,,,
958982,829REC34,,,,
958981,77NHAI29,,,,
958980,825PFCL34,,,,
958978,775BOB24,,,,
958977,128NEO25,,,,
958972,75IRFC29,,,,
958968,1145MECL29,,,,
958965,805HDBFS24,,,,
958963,1023GHMC29,,,,
958959,875SBIPERA,,,,
958954,748IRFC34,,,,
958945,87HDBPERP,,,,
958944,818REC34,,,,
958943,830AFL24,,,,
958938,748IRFC29,,,,
958936,7HPCL24,,,,
958934,1325AFI25,,,,
958930,1275AFI24A,,,,
958928,791HDFCB29,,,,
958922,815PFCL34,,,,
958916,1023CGCL29,,,,
958915,910IGT24,,,,
958913,87HCFSL29,,,,
958912,848MMFSL29,,,,
958911,1427SML26A,,,,
958909,754IRFC34,,,,
958901,JFCSMCLR24,,,,
958897,734PGCIL34,,,,
958896,734PGCIL29,,,,
958895,734PGCIL24,,,,
958893,899KFC26,,,,
958892,899KFC25,,,,
958891,899KFC24,,,,
958889,2EARC29,,,,
958887,975JFCSL29,,,,
958884,885HCFS29,,,,
958879,732NTPC29,,,,
958878,1427SML26,,,,
958877,1315JSFB25,,,,
958875,785IRFC34,,,,
958874,799HDFCB24,,,,
958869,1450JSFB25,,,,
958866,865ABFL29,,,,
958857,799SBI29,,,,
958855,1229AFP25,,,,
958853,862HCFS24,,,,
958851,780NHAI29,,,,
958846,830REC29,,,,
958845,810REC24,,,,
958842,FELXXVIB27,,,,
958840,899SCPSL29,,,,
958838,795IRFC29,,,,
958834,885HFSL29,,,,
958831,1164MECL29,,,,
958828,XIRRABFL24,,,,
958825,13713DKG24,,,,
958821,912HCFSL29,,,,
958818,810PFCL24,,,,
958814,895ABFL29,,,,
958811,894ABHF29,,,,
958808,915KIDFL24,,,,
958807,792NHAI29,,,,
958806,809NLCIL29,,,,
958805,76GIL24,,,,
958801,769NABAR24,,,,
958795,885PFCL29,,,,
958789,9ABFL29,,,,
958788,1088CIFPER,,,,
958779,836NHAI29,,,,
958773,85452BFL24,,,,
958772,88RECL29,,,,
958764,1287AFPL26,,,,
958763,8HPCL24,,,,
958760,9IIL24,,,,
958759,87929PFC34,,,,
958754,1140FSBF24,,,,
958753,1675PFSP25,,,,
958747,885REC29,,,,
958744,116HLFL24,,,,
958738,823IRFC29,,,,
958737,1325AFI24A,,,,
958696,898PFCL29,,,,
958694,785GIL24,,,,
958692,830IRFC29,,,,
958688,1080CBI29,,,,
958687,825KMBL26,,,,
958685,1083CIFPER,,,,
958683,141KCPL25,,,,
958680,8179NHAI49,,,,
958675,897REC29,,,,
958674,855HDFCB29,,,,
958673,827NHAI29,,,,
958670,1175SIBL29,,,,
958668,1028NIDO29,,,,
958664,91PFCL29,,,,
958662,1145AFPL25,,,,
958661,83REC29,,,,
958659,835IRFC29,,,,
958655,837HUDCO29,,,,
958647,95109PCH29,,,,
958646,862NABAR34,,,,
958641,841HUDCO29,,,,
958629,86REC29,,,,
958625,10025IRTA2,,,,
958624,10025IRTA1,,,,
958618,85NABARD29,,,,
958616,923IREDA29,,,,
958614,92171LTH34,,,,
958613,855IRFC29,,,,
958612,9855IRT4A2,,,,
958611,9855IRT4A1,,,,
958610,9855IRT3A3,,,,
958609,9855IRT3A2,,,,
958608,9855IRT3A1,,,,
958607,98359TSL34,,,,
958605,10495IRT19,,,,
958604,10215IRT19,,,,
958599,89922IGT29,,,,
958596,875PFCL34,,,,
958588,858HUDC29A,,,,
958587,824PGCIL29,,,,
958583,1410KCPL25,,,,
958575,955SCPSL29,,,,
958569,838HUDCO29,,,,
958568,854NABAR34,,,,
958565,849NHAI29,,,,
958555,99SFL24,,,,
958553,829NABAR29,,,,
958551,847IREDA29,,,,
958542,91IHFL29,,,,
958540,88REC29,,,,
958539,836PGCIL29,,,,
958538,2EARCL29,,,,
958531,837NHAI29,,,,
958523,851IREDA29,,,,
958522,83NTPCL29,,,,
958518,84IRFC29,,,,
958514,895BFL26,,,,
958511,1025SF24,,,,
958502,106FEL26,,,,
958496,12BRPL25C,,,,
958495,12BRPL24C,,,,
958491,1010JFHL24,,,,
958489,844HBL28,,,,
958487,915ABFL28,,,,
958469,860ABL28,,,,
958468,818NABAR28,,,,
958467,1250AFPL25,,,,
958466,866HDFCB28,,,,
958464,851NABAR33,,,,
958463,927PCHFL28,,,,
958447,1051SFL28,,,,
958445,99EARCL28,,,,
958438,865RIL28,,,,
958433,976ABFL28,,,,
958419,837REC28,,,,
958418,845IRFC28,,,,
958413,1025SFL24B,,,,
958411,1075ECL25,,,,
958410,93IHFL28,,,,
958406,9HDFCB28A,,,,
958400,109AUSF25,,,,
958399,852HUDCO28,,,,
958397,856REC28,,,,
958394,864PFCL33,,,,
958393,867PFCL28,,,,
958385,97HFSL28,,,,
958364,854REC28,,,,
958356,860HUDCL28,,,,
958354,895RIL28,,,,
958353,9HDFCB28,,,,
958349,911BFL33,,,,
958338,91LTFH28,,,,
958332,892NABAR33,,,,
958313,925PCHFL25,,,,
958312,905HDFCB28,,,,
958311,905RIL28,,,,
958307,895PFC28,,,,
958306,2EARCL28,,,,
958304,1015FEL26,,,,
958300,95TBVFL25,,,,
958291,8AHL38,,,,
958288,950THL25,,,,
958287,995AKCF25,,,,
958281,1015FSC24A,,,,
958280,1015FSCS24,,,,
958278,87RECL28,,,,
958275,EELNIFT28,,,,
958259,7432HLFL24,,,,
958258,1270SML26,,,,
958257,915HFSLPER,,,,
958246,91164YES28,,,,
958245,985ECL28A,,,,
958232,847NABAR33,,,,
958226,1057USB25A,,,,
958220,001CSSL25,,,,
958219,772IGT28,,,,
958216,990ILFSL25,,,,
958213,9507JFHL28,,,,
958192,95THL25A,,,,
958191,863REC28,,,,
958190,1350AFSL25,,,,
958180,1032APCR28,,,,
958179,1032APCR27,,,,
958178,1032APCR26,,,,
958177,1032APCR25,,,,
958176,1032APCR24,,,,
958172,940HDB99,,,,
958171,10AVHFI25D,,,,
958166,980IHFL28,,,,
958165,940MRHFL28,,,,
958156,855REC28,,,,
958138,905HFSL28,,,,
958127,95THL25,,,,
958122,ISFNIFT24,,,,
958120,ISFLNIFT24,,,,
958116,ONENIF25A,,,,
958101,905LTFH25,,,,
958067,975AKCF25,,,,
958065,93LTFH24A,,,,
958048,ONENIF25,,,,
958047,915ILFSL28,,,,
958025,JFCZC28,,,,
958024,89ABFL25,,,,
958020,855NHAI48,,,,
958017,871WTGL34,,,,
958016,105JKBLPER,,,,
958015,93LTFH24,,,,
958011,930IIL24,,,,
957998,10ATS24,,,,
957996,10AVHFI25B,,,,
957989,10ISLL24,,,,
957988,935HCFSER,,,,
957983,115ESAF25A,,,,
957977,918MRHFL28,,,,
957970,95IEDCL25A,,,,
957969,953IEDCL26,,,,
957962,910ILFSL28,,,,
957953,95IEDCL25,,,,
957951,875ISPDL28,,,,
957932,9ILFSL28,,,,
957924,95TLOPL26,,,,
957921,880ICCL28,,,,
957915,870IFSL25A,,,,
957907,91RCFL25,,,,
957905,890IFSL28,,,,
957898,RCLNIFT28,,,,
957889,10FEL26,,,,
957877,853MMFSL33,,,,
957876,975FEL26,,,,
957874,870IFSL25,,,,
957865,135AFSL25,,,,
957864,113FSFB24A,,,,
957863,113FSFBL24,,,,
957855,1015HLFL25,,,,
957844,88IHFL28,,,,
957837,885ICCL28,,,,
957836,115ESAF25,,,,
957835,9SFL28A,,,,
957833,895SFL25,,,,
957824,10PFL28,,,,
957810,1015UPPC28,,,,
957809,1015UPPC27,,,,
957808,1015UPPC26,,,,
957807,1015UPPC25,,,,
957801,806REC28,,,,
957799,801REC28,,,,
957798,1432RPL25,,,,
957790,785PFCL28,,,,
957788,809REC28,,,,
957770,9SFL28,,,,
957765,865ILFS28B,,,,
957764,865ILFS28A,,,,
957762,855ILFS25A,,,,
957761,872SFL25,,,,
957746,9ILFSPER,,,,
957744,82NABARD28,,,,
957727,865ILFS28,,,,
957725,855ILFS25,,,,
957713,95FEL25A,,,,
957712,95FEL25,,,,
957707,893RCL28,,,,
957704,1020PFL25,,,,
957691,828NABAR33,,,,
957690,822NABAR28,,,,
957683,843IHFL28A,,,,
957680,845HDB28,,,,
957671,12MFL99,,,,
957670,843IHFL28,,,,
957656,873YES28,,,,
957649,87ABFLPERP,,,,
957647,850ABFL27,,,,
957646,825ABFL27,,,,
957645,890ABFL26A,,,,
957644,890ABFL26,,,,
957643,895ABFL26,,,,
957642,897ABFL26,,,,
957641,910ABFL26C,,,,
957640,910ABFL26B,,,,
957639,910ABFL26A,,,,
957638,910ABFL26,,,,
957637,925ABFL25B,,,,
957636,925ABFL25A,,,,
957635,925ABFL25,,,,
957634,945ABFL25,,,,
957633,975ABFL24,,,,
957615,8ABFL27,,,,
957549,89ABFL26A,,,,
957543,89ABFL26,,,,
957542,885ABFL26,,,,
957531,871ABFL25,,,,
957530,877ABFL25,,,,
957481,840ILFS25A,,,,
957468,842HDB28,,,,
957463,10ERFLPER,,,,
957446,85ABHF27A,,,,
957445,85ABHF27,,,,
957444,899ABHF26,,,,
957443,91ABHF26B,,,,
957442,91ABHF26A,,,,
957441,91ABHF26,,,,
957422,895ABHF26,,,,
957419,812IHFL25,,,,
957409,845IIL28,,,,
957402,794NABAR33,,,,
957398,840ILFSL25,,,,
957393,775NABAR33,,,,
957385,925EFCL28,,,,
957381,845ICCL28,,,,
957375,925JKBL24,,,,
957360,105ESFBL24,,,,
957280,88IFSLPER,,,,
957253,935AFS27,,,,
957246,975ERFLPER,,,,
957237,774PGCIL32,,,,
957236,774PGCIL31,,,,
957235,774PGCIL30,,,,
957234,774PGCIL29,,,,
957233,774PGCIL28,,,,
957232,925ERCS27,,,,
957228,875HCFSER,,,,
957225,762PFCL27,,,,
957223,825KMPL27,,,,
957222,77REC27,,,,
957220,94AKCF24,,,,
957215,12BRPL24A,,,,
957209,975UPPCL27,,,,
957208,975UPPCL26,,,,
957207,975UPPCL25,,,,
957206,975UPPCL24,,,,
957197,78NABARD32,,,,
957196,845ICCL27A,,,,
957192,12MFLPERA,,,,
957189,95SIBL28,,,,
957187,12MFLPER,,,,
957186,765PFCL27,,,,
957180,764NHAI32,,,,
957179,2EARCL27F,,,,
957173,845ICCL27,,,,
957172,81HCFSL27,,,,
957170,768NEEPC25,,,,
957166,799TPCL24,,,,
957144,754IRFC27,,,,
957140,905PNB27,,,,
957135,84MBEL30,,,,
957134,84MBEL29,,,,
957133,84MBEL28,,,,
957132,84MBEL27,,,,
957131,84MBEL26,,,,
957130,84MBEL25,,,,
957129,84MBEL24,,,,
957121,788ILFSL24,,,,
957109,765APSEZ27,,,,
957102,95TBVFL24,,,,
957093,EIPPZC27,,,,
957090,923RCFL27,,,,
957083,925ERFL27A,,,,
957077,891FEL24A,,,,
957073,820SFL27,,,,
957067,747IWAI27,,,,
957059,869RCFL27A,,,,
957052,746BFL24,,,,
957050,925ECL27A,,,,
957039,780YES27A,,,,
956955,891FEL24,,,,
956948,780YES27,,,,
956939,748NABAR32,,,,
956936,796PCHFL27,,,,
956930,13WHREPL37,,,,
956929,785ILFS27,,,,
956927,808AFL27,,,,
956923,EARCNIF24A,,,,
956922,727NABAR32,,,,
956919,92HLFL24,,,,
956909,850ECL27,,,,
956905,735NHPC27,,,,
956904,735NHPC26,,,,
956903,735NHPC25,,,,
956902,735NHPC24,,,,
956893,94HLFL24,,,,
956892,EARCNIF24,,,,
956889,770ILFSL27,,,,
956883,803IHFL27,,,,
956882,835IHFL27,,,,
956881,835IHFL24,,,,
956874,860LTMT30,,,,
956863,925ECL27,,,,
956850,780ILFS24,,,,
956844,733IRFC27,,,,
956836,2EARC27E,,,,
956835,2EARC27D,,,,
956821,738NHAI32,,,,
956820,852RCFL24B,,,,
956812,9AKCF24,,,,
956808,12STIPL27,,,,
956802,925ERFL27,,,,
956799,73PFCL27,,,,
956797,720PGCIL27,,,,
956787,11PFLPER,,,,
956775,770ILFS27,,,,
956774,770ILFS24B,,,,
956772,770ILFS24,,,,
956760,730PGCIL27,,,,
956752,82HCFSL27,,,,
956732,795IIL24,,,,
956718,747ICICI27,,,,
956717,742ICICI24,,,,
956714,78LTFH29,,,,
956710,99ERCL27A,,,,
956707,714NHAI47,,,,
956700,99ERCL27,,,,
956697,12BRPL24,,,,
956692,AHREPZC27,,,,
956683,756HBL27,,,,
956670,8RPL35,,,,
956666,950AFSL27,,,,
956655,88EFCL27,,,,
956636,8ILFSL24,,,,
956634,759LTFH24,,,,
956631,727IRFC27,,,,
956620,965ECL27,,,,
956618,960ECL25A,,,,
956617,815BFL27,,,,
956607,766ABL27,,,,
956597,850MRHF27B,,,,
956594,ATCPLZC27,,,,
956588,807LTFHA,,,,
956585,807LTFH24A,,,,
956582,809ILFSL24,,,,
956577,724NHAI47,,,,
956563,802IIL24,,,,
956552,810BFL32,,,,
956540,808LTFH24A,,,,
956536,752NHPC27,,,,
956535,752NHPC26,,,,
956533,752NHPC25,,,,
956532,752NHPC24,,,,
956530,744PFCL27,,,,
956528,749IRFC27,,,,
956508,805BFL24,,,,
956470,850MRHF27A,,,,
956427,82LTFH32,,,,
956426,807LTFH24,,,,
956338,1010PFL27,,,,
956337,850MRHFL27,,,,
956327,840MRHFL24,,,,
956325,80LTFH24A,,,,
956322,1025ECL99A,,,,
956321,1025ECL99,,,,
956318,85AFL27,,,,
956315,809ILFS24,,,,
956311,928FEL24B,,,,
956276,975ECL27,,,,
956269,928FEL24A,,,,
956260,825ISEC27,,,,
956259,808LTFH24,,,,
956243,928FEL24,,,,
956235,2EARC27C,,,,
956233,2EARC27B,,,,
956208,150HDFC27A,,,,
956193,905RCL27,,,,
956189,823ILFSL27,,,,
956177,150HDFCB27,,,,
956170,1425CAGL24,,,,
956150,848UPPCL27,,,,
956149,848UPPCL26,,,,
956148,848UPPCL25,,,,
956143,805IREDA27,,,,
956141,754NABAR32,,,,
956136,812IREDA27,,,,
956100,2EARC7A,,,,
956092,835NICL27,,,,
956078,95KTL40,,,,
956077,95KTL39,,,,
956076,95KTL38,,,,
956075,95KTL37,,,,
956074,95KTL36,,,,
956073,95KTL35,,,,
956072,95KTL34,,,,
956071,95KTL33,,,,
956070,914KTL32,,,,
956069,914KTL31,,,,
956068,914KTL30,,,,
956067,914KTL29,,,,
956066,914KTL28,,,,
956065,88KTL27,,,,
956064,88KTL26,,,,
956063,88KTL25,,,,
956062,88KTL24,,,,
956048,85500KMI27,,,,
956046,830MRHFL27,,,,
956041,2EARC27,,,,
955999,783IRFC27,,,,
955992,1108HDFC27,,,,
955986,775PFCL27,,,,
955958,960FEL25A,,,,
955942,771NABAR32,,,,
955912,804NABAR32,,,,
955902,795REC27,,,,
955882,789PGCIL27,,,,
955858,785IREDA27,,,,
955852,790IWAI27,,,,
955845,822APSEZ27,,,,
955840,115PFLPERP,,,,
955817,1025PFL27,,,,
955815,9ECL27,,,,
955805,76IREDA27,,,,
955784,76PFCL27,,,,
955782,85ILFSFS27,,,,
955772,897UPPCL27,,,,
955771,897UPPCL26,,,,
955770,897UPPCL25,,,,
955750,960FEL24,,,,
955697,722IREDA27,,,,
955693,115PFLPER,,,,
955641,805LTFH27A,,,,
955625,1040PFL27,,,,
955610,718PFCL27,,,,
955603,734NABAR32,,,,
955600,722NHAI47,,,,
955590,EFCLNIFT27,,,,
955588,716NABAR32,,,,
955584,71PFCL27,,,,
955561,723PFCL27,,,,
955542,104PFL27,,,,
955522,810IIL26,,,,
955513,805LTFH27,,,,
955512,85SFL26,,,,
955498,73NABARD31,,,,
955488,748NABAR31,,,,
955484,754REC26,,,,
955483,97TGDCL26,,,,
955462,835KMIL26,,,,
955445,805HDBFS26,,,,
955443,736PGCIL26,,,,
955442,755PGCIL31,,,,
955431,737NTPC31,,,,
955398,104PFL26,,,,
955389,824IIL26A,,,,
955359,868ILFSL26,,,,
955333,850SFL24,,,,
955331,850SFL26,,,,
955329,805BFL26A,,,,
955319,10SIDC26,,,,
955311,824APSEZ26,,,,
955310,84MRHFL26,,,,
955294,790SPTL26,,,,
955282,784ABL26,,,,
955257,795LTFH26,,,,
955256,9AHFL26,,,,
955251,772HDFCB26,,,,
955248,815LTFH26,,,,
955229,752REC26,,,,
955208,885RCL26A,,,,
955207,885RCL26,,,,
955183,749NTPC31,,,,
955174,795SPTL26,,,,
955156,995ERFL26,,,,
955147,975AHFL26A,,,,
955145,720NABAR31,,,,
955126,738NABAR31,,,,
955113,830LTFH26,,,,
955094,975AHF26A,,,,
955092,10AHFL26A,,,,
955091,975AHFL26,,,,
955089,759THDC26,,,,
955087,8300LTH26,,,,
955054,843LTFH31,,,,
955052,843LTFH26,,,,
955032,850ILFSL26,,,,
955031,806BFL29,,,,
955027,869ILFSL26,,,,
955000,845BFL26,,,,
954991,PREPLZC28,,,,
954989,755PFCL26A,,,,
954984,84300LTFH,,,,
954979,815TSL26,,,,
954977,757MML26,,,,
954975,8YES26,,,,
954935,805BFL26,,,,
954934,10AHFL26,,,,
954925,925BCL26A,,,,
954922,756PFCL26,,,,
954921,795HDFC26,,,,
954875,747NTPC26,,,,
954872,121PFLPER,,,,
954855,9RCL26A,,,,
954853,9RCL26,,,,
954850,851ILFS26,,,,
954841,824IIL26,,,,
954815,855LTFH31,,,,
954799,14APHPL25A,,,,
954798,14APHPL25,,,,
954797,925ICICI24,,,,
954796,840ICICI26,,,,
954795,845ICICI25,,,,
954781,768NHAI41,,,,
954744,925BCL26,,,,
954741,758NTPC26,,,,
954738,875ILFSF26,,,,
954734,875BFL26B,,,,
954731,797PGCIL31,,,,
954730,797PGCIL26,,,,
954728,813PGCIL25,,,,
954726,813PGCIL31,,,,
954725,813PGCIL30,,,,
954724,813PGCIL29,,,,
954723,813PGCIL28,,,,
954722,813PGCIL27,,,,
954721,813PGCIL26,,,,
954720,813PGCIL24,,,,
954712,910RGICL26,,,,
954711,10BUDPL27B,,,,
954709,10BUDPL27A,,,,
954708,10BUDPL27,,,,
954707,962PTCIF25,,,,
954704,ECLNIFT26A,,,,
954696,790HDFCB26,,,,
954678,863LTFH831,,,,
954665,763PFCL26,,,,
954651,11MOHFL26,,,,
954648,887SFL26,,,,
954634,880AFL26,,,,
954622,106SFL24,,,,
954614,990SF25,,,,
954598,990SFL25,,,,
954588,865LTFH31,,,,
954576,890ILFSL26,,,,
954549,803NHAI41,,,,
954534,899MRHF26,,,,
954533,879HDBFS26,,,,
954527,EARCNIFE26,,,,
954508,1210PFLC,,,,
954481,EARCNIF26E,,,,
954464,890IBHFL26,,,,
954461,885BFL26A,,,,
954448,885BFL26,,,,
954442,IVEPLZC28,,,,
954435,EARCNIF26,,,,
954427,878LTFH26,,,,
954408,877LTFH26,,,,
954394,EARCNIF26D,,,,
954382,EARCNIF26C,,,,
954378,EARCNIF26B,,,,
954375,935APSE26A,,,,
954364,10EARC26A,,,,
954362,10EARC26,,,,
954343,1025FEL24F,,,,
954330,1025FEL24,,,,
954318,865BFL26,,,,
954311,9IHFL26A,,,,
954310,930IHFL26,,,,
954307,1210PFLB,,,,
954299,EARCNIFT26,,,,
954287,857IIL26,,,,
954264,920BOM26,,,,
954232,88LTFH26A,,,,
954231,846HDFC26A,,,,
954226,88LTFH26,,,,
954223,18EFRACL24,,,,
954185,846HDFCB26,,,,
954183,1015ECL26,,,,
954176,875LTFH26A,,,,
954171,1210PFLA,,,,
954166,12SCNL25,,,,
954142,960ECL26C,,,,
954131,9IBHFL26A,,,,
954113,935APSEZ26,,,,
954076,910MRHF26C,,,,
954058,844HDFCB26,,,,
954056,9IBHFL26C,,,,
954052,961ECL26,,,,
954048,85ABL26,,,,
954041,810NTPC31,,,,
954040,810NTPC26,,,,
954029,910MRHF26P,,,,
954028,910MRHF26A,,,,
954005,962NIDO26,,,,
954000,960ECL26A,,,,
953988,845HDFCB26,,,,
953986,ECLNIFT26,,,,
953965,9IHFL26,,,,
953957,835HDFCB26,,,,
953950,867LTFH26,,,,
953948,940AHFL26,,,,
953943,851IIL26,,,,
953907,910MRHF26B,,,,
953906,890MRHFL26,,,,
953904,910MRHFL26,,,,
953899,805NTPC26,,,,
953896,832HDFCB26,,,,
953894,87ISEC26,,,,
953888,9IHFL2026,,,,
953885,803PFCL26,,,,
953877,922SFL26,,,,
953876,920SFL26,,,,
953833,9IBHFL26R,,,,
953806,885ILFSF26,,,,
953792,885ILFS26,,,,
953764,955AHFL26C,,,,
953756,LTH300316,,,,
953755,872LTFH26,,,,
953751,903ILFS26,,,,
953740,880BFL26Y,,,,
953739,1175CSFB31,,,,
953726,880BFL26,,,,
953711,930SFL26A,,,,
953700,890BFL26,,,,
953688,9YES26A,,,,
953687,1039HPSE26,,,,
953685,930SFL26,,,,
953682,865IIL26A,,,,
953677,965ECL26,,,,
953675,865IIL26,,,,
953674,950ECL26,,,,
953670,8750LTFH26,,,,
953659,890BFL26A,,,,
953649,704IRFC26A,,,,
953621,955AHFL26B,,,,
953618,950LTFH16,,,,
953589,880ILFS26,,,,
953585,9IBHFL26,,,,
953550,862IIL26,,,,
953522,10BUDPL26D,,,,
953521,10BUDPL26C,,,,
953520,10BUDPL26B,,,,
953519,10BUDPL26A,,,,
953518,10BUDPL26,,,,
953511,707NABAR26,,,,
953501,955AHFL26A,,,,
953499,973LTFH31,,,,
953498,873LTFH26,,,,
953497,873LTFH36,,,,
953490,739NHAI31,,,,
953489,702NHAI26,,,,
953460,890ILFSF26,,,,
953453,10TGDCL26,,,,
953449,845SBI26A,,,,
953441,840PGCI28A,,,,
953440,84PGCIL30,,,,
953439,840PGCI27A,,,,
953438,840PGCI29A,,,,
953437,840PGCI26B,,,,
953436,840PGCIL30,,,,
953435,840PGCIL26,,,,
953434,840PGCIL29,,,,
953433,840PGCI24A,,,,
953432,840PGCIL28,,,,
953431,840PGCIL27,,,,
953428,840PGCI26A,,,,
953427,840PGCIL25,,,,
953424,840PGCIL24,,,,
953420,832PGCIL30,,,,
953417,832PGCIL25,,,,
953414,815PGCIL30,,,,
953413,815PGCIL25,,,,
953403,875LTFH26,,,,
